count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid,final
30,healthy,patients,male,30.0,0.0,30.1,18 to 39,18.0,39.0,30.1,,6189,10174,6688447,
64,healthy,patients,moderate-intensity exercise group,32.0,32.0,,,,,,,9261,11008,6589258,
32,healthy,patients,high-intensity exercise group,31.0,31.0,,,,,,,9261,11008,6589258,
12,alcohol dependence,patients,male,12.0,0.0,45.7,SD = 7.2,3055.0,3055.0,,,8594,12493,8228527,
10,healthy,control,male,10.0,0.0,39.9,SD = 7.9,,,,,8594,12493,8228527,
17,,healthy,,6.0,11.0,25.9,6.4,2.0,2.0,2.0,,8978,9470,7721226,
85,,healthy,,,,,,,,,,10641,14046,7296115,
21,,healthy,,8.0,13.0,23.22,,,,,,24685,25757,5269713,
8,healthy,participants,adult,4.0,4.0,,,,,,,11372,12012,3378082,
10,neurosurgical patients,patients,right-handed,5.0,5.0,48.2,31-62,31.0,62.0,,,13653,15712,3675382,
12,healthy volunteers,Control group,right-handed,6.0,6.0,48.0,35-60,35.0,60.0,,,13653,15712,3675382,
19,,healthy,,19.0,0.0,28.5,23-39,23.0,39.0,28.0,,13733,15021,3696724,
16,,healthy,,1.0,15.0,28.5,24-34,24.0,34.0,28.0,,13733,15021,3696724,
15,normal,subjects,right-handed,13.0,2.0,20.8,18-25 years,18.0,25.0,,,6323,6969,6474656,
11,,healthy,,3.0,8.0,,,,,,,10954,11540,2797630,
25,,healthy,unrelated subjects,,,,,,,,2.0,8823,11035,7882165,
15,PIGU,patients,,10.0,5.0,22.2,,,,,2.0,25303,26421,7667047,
15,,healthy,,7.0,8.0,,,,,,2.0,25303,26421,7667047,
37,PD,patients,,,,,,,,,,7344,8924,7744880,
36,,healthy,,,,,,,,,,7344,8924,7744880,
21,,healthy,,15.0,6.0,24.062,,,,,,26737,27464,3582635,
21,,healthy,,11.0,10.0,24.5,19-30,19.0,30.0,24.5,,5008,7270,4712932,
19,,healthy,,12.0,7.0,26.3,21-32,21.0,32.0,26.3,,5008,7270,4712932,
17,,healthy,,8.0,9.0,27.2,22-38,22.0,38.0,27.2,,5008,7270,4712932,
20,,healthy,,8.0,12.0,21.0,2.6 years,,,,,38186,38843,5500565,
50,mTBI,patients,acute,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,8359,11368,6939096,
50,healthy,control,control,25.0,25.0,35.0,25-45,25.0,45.0,35.0,,8359,11368,6939096,
16,premature infants,patients,P18,,,,,,,,,9251,10517,2923563,
13,premature infants,patients,P36,,,,,,,,,9251,10517,2923563,
9,full-term infants,patients,F18,,,,,,,,,9251,10517,2923563,
9,full-term infants,patients,F36,,,,,,,,,9251,10517,2923563,
21,,healthy,young males,21.0,0.0,23.6994,18-35,18.0,35.0,,,27619,29790,7501852,
23,ASD,patients,,,,,,,,,1.0,10585,13212,6554427,
16,healthy,controls,,,,,,,,,1.0,10585,13212,6554427,
15,healthy,patients,right-starters,8.0,7.0,25.1,24.7 - 25.1,24.7,25.1,,,11117,13014,3315027,
14,healthy,patients,left-starters,6.0,8.0,24.7,24.7 - 25.1,24.7,25.1,,,11117,13014,3315027,
16,European,patients,females,9.0,7.0,24.45,4.51 years,24.45,24.45,24.45,,9884,10951,6478896,
15,Chinese,patients,females,7.0,8.0,27.38,1.78 years,27.38,27.38,27.38,,9884,10951,6478896,
27,CSM patients,patients,right-handed,,,,,,,,,4986,6587,7785814,
11,,healthy,,,,,,,,,,4986,6587,7785814,
26,CSM patients,patients,,,,,,,,,,4986,6587,7785814,
36,,healthy,,,,,,,,,,4986,6587,7785814,
29,first psychotic episode (FEP),patients,young adolescents,,,,,,,,1.0,11127,14082,6381043,
18,clinical high-risk for developing psychosis (CHR),patients,,,,,,,,,1.0,11127,14082,6381043,
52,,healthy,,,,,,,,,1.0,11127,14082,6381043,
31,,healthy,,12.0,19.0,21.48,18-35,18.0,35.0,,,8123,8855,4274877,
37,,healthy,,,,,,,,,,12928,13868,3999100,
10,,healthy,boys,10.0,0.0,10.6,10.08-11.34,10.08,11.34,,,6853,8329,3830782,
10,,healthy,girls,0.0,10.0,10.6,10.08-11.34,10.08,11.34,,,6853,8329,3830782,
9,,healthy,boys,9.0,0.0,10.62,10.12-11.26,10.12,11.26,,,6853,8329,3830782,
10,,healthy,girls,0.0,10.0,10.62,10.12-11.26,10.12,11.26,,,6853,8329,3830782,
24,,healthy,,11.0,13.0,21.4,,,,,,6907,7438,3279707,
12,Zen meditators,MEDT,,10.0,2.0,37.3,,,,,,23388,24110,2518618,
12,control subjects,CTRL,,9.0,3.0,35.3,,,,,,23388,24110,2518618,
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,1.0,22103,23506,3608908,
30,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,1.0,22103,23506,3608908,
15,,healthy,,9.0,6.0,20.8,18-27,18.0,27.0,,,8349,9136,5735118,
18,,healthy,,5.0,13.0,22.5,19-29,19.0,29.0,,,8978,9464,4537426,
40,,healthy,,20.0,20.0,,,,,,1.0,9414,10020,3624952,
16,,healthy,,7.0,9.0,23.94,18-27,18.0,27.0,,,11182,11761,4858518,
22,ARND,patients,,,,,,,,,,7624,11148,4351830,
20,ADHD,patients,,,,,,,,,,7624,11148,4351830,
21,,healthy,,,,,,,,,,7624,11148,4351830,
31,anorexia nervosa,patients,girls and women,0.0,31.0,,,,,,,8469,10699,5868769,
34,,healthy,adolescent girls and healthy adult women,0.0,34.0,,,,,,,8469,10699,5868769,
27,DE,patients,,,,,,,,,,6793,7507,8753344,
28,,healthy,,,,,,,,,,6793,7507,8753344,
16,healthy,students,right-handed,,,21.5,21-26,21.0,26.0,,,32750,33182,3499497,
13,current PD with comorbid MDD,patients,,,,,,,,,,4415,8119,4204386,
9,current MDD with no lifetime diagnosis of an anxiety disorder,patients,,,,,,,,,,4415,8119,4204386,
19,,healthy,,,,,,,,,,4415,8119,4204386,
13,(C)APD,experimental,,6.0,7.0,12.2,7.3-16.0,7.3,16.0,,,7922,10831,4236576,
15,control,control,,8.0,7.0,11.7,7.0-16.0,7.0,16.0,,,7922,10831,4236576,
77,,healthy,,24.0,24.0,26.4,4.9,,,,,19298,19503,2993660,
25,,healthy,,11.0,8.0,30.0,SD 9,,,,,3102,4169,3866129,
19,healthy,children,,,,10.5,8-14,8.0,14.0,10.5,,10000,10622,3798761,
10,,healthy,,4.0,6.0,27.0,,,,,,10277,10985,3826561,
18,,healthy,,10.0,8.0,25.0,,,,,,10277,10985,3826561,
16,DYS,patients,,,,,,,,,,18045,20240,8869855,
16,,healthy,,,,,,,,,,18045,20240,8869855,
20,HYS,participants,young right-handed,7.0,13.0,25.2,22-30,22.0,30.0,25.5,,5775,8999,5872590,
20,healthy,students,right-handed,9.0,11.0,22.8,19-29,19.0,29.0,,,16241,16715,4589681,
27,neurologically normal,volunteers,right-handed,11.0,16.0,28.0,18-48,18.0,48.0,,,9646,10037,3002396,
28,BD,patients,,,,,,,,,,7984,9252,5996277,
47,UD,patients,,,,,,,,,,7984,9252,5996277,
29,,healthy,,,,,,,,,,7984,9252,5996277,
23,PTSD,OEF/OIF combat veterans,male,23.0,0.0,,,,,,,9221,12428,5028840,
81,PTSD,patients,,,,,,,,,,14166,17629,7240193,
49,PTSD+DS,patients,,,,,,,,,,14166,17629,7240193,
56,healthy,controls,,,,,,,,,,14166,17629,7240193,
20,BPD,adolescents,female,0.0,20.0,,15-17 years,,,,,11312,14149,5879116,
20,healthy,adolescents,female,0.0,20.0,,15-17 years,,,,,11312,14149,5879116,
34,BPD,adults,female,0.0,34.0,,18-50 years,,,,,11312,14149,5879116,
32,healthy,adults,female,0.0,32.0,,18-50 years,,,,,11312,14149,5879116,
25,SCZ,patients,,,,,,,,,,7688,9379,5842548,
25,HCs,age- and sex-matched HCs,,,,,,,,,,7688,9379,5842548,
90,cLBP,patients,cohort one,,,,,,,,2.0,7810,9823,6444301,
70,healthy,controls,cohort one,,,,,,,,2.0,7810,9823,6444301,
18,cLBP,patients,cohort two,,,,,,,,2.0,7810,9823,6444301,
19,healthy,controls,cohort two,,,,,,,,2.0,7810,9823,6444301,
19,schizophrenia,patients,,,,,,,,,,7987,11582,4266288,
23,,healthy,,,,,,,,,,7987,11582,4266288,
24,,healthy,,24.0,0.0,1942.0,,,,,,28739,29179,2736621,
20,healthy,older adults,,9.0,11.0,66.21,60-72 years,60.0,72.0,,,5766,7700,8291150,
21,healthy,young adults,,9.0,12.0,20.71,18-25 years,18.0,25.0,,,5766,7700,8291150,
10,,healthy,,4.0,6.0,24.5,,,,,,7512,8969,8342925,
10,,healthy,,5.0,5.0,25.5,,,,,,7512,8969,8342925,
11,,healthy,,7.0,4.0,23.2,3.5 years,,,,,5136,5837,4971080,
17,epilepsy,patients,children,12.0,5.0,,<24months,,,,,9211,10234,7495114,
17,,healthy,volunteers,12.0,5.0,,,,,,,9211,10234,7495114,
15,,healthy,,8.0,7.0,24.6,20 to 32,20.0,32.0,24.6,,5536,6091,4905637,
8,,healthy,Adult female,,,67.0,,,,,3.0,9601,11511,4911046,
36,,healthy,,,,36.7,22-61 years,22.0,61.0,,,6676,7336,3466188,
186,,healthy,,,,46.6,,,,,1.0,8195,9916,6252312,
28,schizophrenia spectrum group (F20) or the schizoaffective disorders spectrum group (F25),patients,,28.0,0.0,,,,,,,8684,12585,5829027,
31,,healthy,,31.0,0.0,,,,,,,8684,12585,5829027,
21,schizophrenia,patients,,,,,,,,,,7708,9181,4552813,
22,healthy,controls,,,,,,,,,,7708,9181,4552813,
19,,healthy,,,,24.82,4.0,,,,,12089,13201,3548516,
45,patients with past history of major depressive episode and suicide attempt,patients,suicide attempters,,,,,,,,,6802,8810,7501865,
41,patients with history of depressive episode without suicidal behavior,patients,affective controls,,,,,,,,,6802,8810,7501865,
30,,healthy,controls,,,,,,,,,6802,8810,7501865,
26,AD,patients,,,,,,,,,,4723,6806,8548365,
19,,healthy,,,,,,,,,,4723,6806,8548365,
77,,healthy,,,,,,,,,,10261,12335,8451880,
201,healthy,patients,visual food cues,,,,,,,,1.0,5598,9560,4007379,
146,healthy,patients,oral/gustatory food stimuli,,,,,,,,1.0,5598,9560,4007379,
118,healthy,patients,olfactory food cues,,,,,,,,1.0,5598,9560,4007379,
18,,healthy,university students,4.0,14.0,23.0,18-28 years,18.0,28.0,,,8663,8961,2856674,
43,healthy,patients,women,0.0,43.0,22.8,18-30,18.0,30.0,,,5603,7182,7943366,
26,,healthy,,13.0,13.0,20.08,,,,,,10370,11228,6885594,
96,PD,patients,,,,,,,,,,4566,5461,8784770,
22,,healthy,,,,,,,,,,4566,5461,8784770,
23,,healthy,,,,,,,,,,8323,9380,4639442,
49,NK refugees,patients,,,,,,,,,,10435,11747,8417257,
44,,healthy,,,,,,,,,,10435,11747,8417257,
32,,healthy,,16.0,12.0,23.3,19-32,19.0,32.0,23.3,,5260,6070,2784680,
22,,healthy,right handed,5.0,17.0,21.8,19-29,19.0,29.0,,,16078,16707,5557775,
43,unilateral chronic knee osteoarthritis,patients,,19.0,24.0,67.0,45-84,45.0,84.0,67.0,,6400,8916,4969259,
30,,healthy,controls,11.0,19.0,64.5,43-80,43.0,80.0,64.5,,6400,8916,4969259,
39,,healthy,,,,11.1,,,,,,8564,10161,4728009,
21,,healthy,,,,,,,,,,7647,8074,6357517,
27,,healthy,,13.0,14.0,25.5,18-35,18.0,35.0,,,10862,11973,4786547,
38,PNH and epilepsy,patients,,,,,,,,,,20742,22632,6895037,
38,,healthy,,,,,,,,,,20742,22632,6895037,
27,TS,patients,adolescents,25.0,2.0,9.15,9-15,9.0,15.0,,1.0,27351,30053,2784679,
27,,healthy,adolescents,,,,,,,,1.0,27351,30053,2784679,
35,,healthy,adults,,,,,,,,1.0,27351,30053,2784679,
47,,healthy,children,,,,,,,,1.0,27351,30053,2784679,
17,,healthy,,4.0,13.0,,1825,,,,,7603,8313,6162493,
16,BPD,patients,,,,,,,,,,13831,17416,3585713,
24,,healthy,,,,,,,,,,13831,17416,3585713,
50,ischemic stroke,patients,PSD,20.0,6.0,40.0,40-75,40.0,75.0,45.0,,4004,6184,4053214,
24,stroke,patients,without depression,19.0,5.0,50.0,45-60,45.0,60.0,55.0,,4004,6184,4053214,
24,,healthy,,18.0,6.0,35.0,30-40,30.0,40.0,35.0,,4004,6184,4053214,
20,,healthy,,8.0,12.0,25.0,19-35 years,19.0,35.0,,,14081,15709,6538491,
20,,healthy,,8.0,12.0,67.5,59-76 years,59.0,76.0,,,14081,15709,6538491,
20,healthy,patients,chronic cocaine abusers,,,,,,,,,3173,7020,2876035,
20,healthy,control subjects,"age-, gender-, and education-matched",,,,,,,,,3173,7020,2876035,
1124,MND,patients,,,,,,,,,,11140,11967,4656846,
1,,healthy,healthy,10.0,15.0,30.0,20-40,20.0,40.0,25.0,,5036,6554,6790316,
2,patients,patients,patients 1,5.0,8.0,45.0,40-50,40.0,50.0,47.0,,5036,6554,6790316,
3,patients,patients,patients 2,7.0,10.0,55.0,50-60,50.0,60.0,57.0,,5036,6554,6790316,
29,,healthy,,29.0,0.0,23.2,20 to 28 years,20.0,28.0,,,9706,10638,3660659,
81,MDD,patients,first-episode drug-naive individuals,,,,,,,,2.0,8029,9656,8328277,
64,,healthy,"age-, gender-, and education levelmatched healthy control subjects",,,,,,,,2.0,8029,9656,8328277,
12,,healthy,,,,31.58,25-54,25.0,54.0,,,11683,12497,8127154,
20,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,16855,19392,3396380,
15,patients,patients,group B,8.0,7.0,45.0,40-50,40.0,50.0,47.0,,16855,19392,3396380,
21,,healthy,,,,,,,,,,7822,8963,3709002,
12,dyslexia,patients,,8.0,4.0,31.0,9.4 years,31.0,31.0,31.0,,21297,22928,4061874,
16,,healthy,,10.0,6.0,30.0,7.2 years,30.0,30.0,30.0,,21297,22928,4061874,
27,,healthy,,10.0,17.0,24.4,19 to 34 years,19.0,34.0,,,4734,5490,5633146,
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,2.0,9597,11122,5904188,
15,patients,patients,group2,8.0,7.0,45.0,35-55,35.0,55.0,50.0,2.0,9597,11122,5904188,
22,neurologically healthy,adults,females,9.0,13.0,,18-40,18.0,40.0,,,25780,26196,4121088,
20,MDD,patients,RSNs,10.0,10.0,35.0,20-50,20.0,50.0,30.0,3.0,15584,18184,2950744,
20,,healthy,RSNs,10.0,10.0,40.0,25-55,25.0,55.0,45.0,3.0,15584,18184,2950744,
30,naive,participants,,15.0,15.0,28.0,20-39,20.0,39.0,29.0,,12373,16216,6975290,
43,,healthy,,,,,,,,,,4841,5601,4477192,
17,healthy,students,undergraduate,7.0,10.0,21.4,SD = 2.0,,,,,7326,7689,4609410,
31,pedophilia,patients,,31.0,0.0,,,,,,1.0,6220,9226,5737855,
19,,healthy,,19.0,0.0,,,,,,1.0,6220,9226,5737855,
20,normal hearing,musically-trained,,8.0,12.0,26.29,13.76 years,26.29,26.29,26.29,,6748,8056,5830458,
1206,,healthy,,500.0,596.0,,,,,,,12181,13164,7978137,
10,,healthy,,5.0,5.0,,1924 years,,,,,8977,9932,5603698,
66,PD,patients,,43.0,23.0,57.94,30+,,,,2.0,7051,8821,5233672,
40,,healthy,controls,,,57.6,,,,,2.0,7051,8821,5233672,
20,,healthy,,,,,,,,,,7856,9730,2876881,
10,,healthy,,10.0,0.0,20.3,,,,,,7856,9730,2876881,
10,,healthy,,10.0,0.0,22.7,,,,,,7856,9730,2876881,
79,,healthy,older adults,31.0,48.0,68.0,6088,60.0,,,,9485,12606,7956962,
20,normal or corrected-to-normal vision,volunteers,righthanded,8.0,12.0,26.3,,,,,,9256,9917,4737127,
41,,healthy,"young, right-handed males",41.0,0.0,24.0,18-35,18.0,35.0,24.0,,8469,10262,3350069,
25,healthy,patients,adult women,0.0,25.0,35.0,18-45,18.0,45.0,30.0,,6319,7303,8824509,
54,tobacco use disorder,patients,,22.0,32.0,43.83,19-65,19.0,65.0,,,18288,21803,6409331,
36,nicotine-dependent smokers,nicotine-dependent smokers,,11.0,25.0,43.83,19-65,19.0,65.0,,,18288,21803,6409331,
22,,healthy,,,,,,,,,,18288,21803,6409331,
14,,healthy,,,,,,,,,,18288,21803,6409331,
10,,healthy,,,,,,,,,,18288,21803,6409331,
12,,healthy,,,,,,,,,,18288,21803,6409331,
14,,healthy,,14.0,0.0,32.47,22 to 42,22.0,42.0,,,9943,13446,8032591,
16,,healthy,,16.0,0.0,30.25,23 to 42,23.0,42.0,,,9943,13446,8032591,
26,,healthy,young female adults,,,23.6,20-29,20.0,29.0,,,8468,10863,5722310,
42,,healthy,old female adults,,,73.9,66-89,66.0,89.0,,,8468,10863,5722310,
20,,healthy,,7.0,13.0,19.1,1820,18.0,20.0,,,34240,37711,5897436,
66,PD,patients,,,,,,,,,2.0,6495,9499,8417797,
33,,healthy,,,,,,,,,2.0,6495,9499,8417797,
24,,healthy,,12.0,12.0,24.6,21-33,21.0,33.0,,,5266,7054,6231057,
24,healthy,participants,right-handed,5.0,19.0,26.33,20-40,20.0,40.0,26.33,,7117,7873,4544853,
270,healthy,patients,,,,,,,,,2.0,5466,8437,7749604,
227,stroke survivors,patients,,,,,,,,,2.0,5466,8437,7749604,
30,healthy,adults,introverts,,,,,,,,4.0,24568,28060,7591942,
56,,healthy,,,,,,,,,,8162,10244,6137311,
10,FXS,patients,female,0.0,10.0,18.7,3.81,14.7,2.95,,,6340,8254,2772079,
10,,healthy,female,0.0,10.0,14.7,2.95,14.7,2.95,,,6340,8254,2772079,
40,VaMCI,patients,,20.0,20.0,62.87,7.07,,,,,6204,8772,8615791,
36,,healthy,,14.0,22.0,59.35,8.15,,,,,6204,8772,8615791,
14,,healthy,,8.0,6.0,21.1,19-26,19.0,26.0,21.1,,8655,10111,4174036,
51,,healthy,,26.0,25.0,23.5,19-32,19.0,32.0,23.5,,10030,11201,8069225,
1046,,healthy,,486.0,560.0,,22-35,,,,,5077,5786,6414418,
19,healthy,participants,right handed,,,22.7,,,,,,6254,6602,3779225,
16,,healthy,right-handed young adults,9.0,7.0,20.87,,,,,,10023,10801,5344901,
30,,healthy,undergraduate students,12.0,18.0,21.83,18 to 27 years,18.0,27.0,,,9928,10838,4556991,
14,ADHD,patients,adolescents,7.0,7.0,12.0,12-17 years,12.0,17.0,12.0,,10613,12655,6382150,
14,,healthy,adolescents,9.0,5.0,12.0,12-17 years,12.0,17.0,12.0,,10613,12655,6382150,
36,,healthy,,,,,,,,,,12201,15311,6685938,
17,,healthy,,8.0,9.0,27.0,20-54,20.0,54.0,,,4810,5722,3613798,
16,ASD,patients,adults,16.0,0.0,19.5,18-53,18.0,53.0,19.5,,7230,10092,6634058,
14,,healthy,adults,0.0,14.0,31.57,18-53,18.0,53.0,31.57,,7230,10092,6634058,
46,,healthy,,,,,,,,,,8284,9144,4558049,
26,schizophrenia,patients,clinically stable,14.0,12.0,,,,,,,6852,8421,3280525,
27,,healthy,comparison subjects,,,,,,,,,6852,8421,3280525,
25,,healthy,comparison subjects,13.0,12.0,,,,,,,6852,8421,3280525,
8,aMCI,MDCT,,8.0,0.0,,,,,,1.0,7423,8858,6097101,
8,aMCI,SDCT,,8.0,0.0,,,,,,1.0,7423,8858,6097101,
9,aMCI,CON,,,,,,,,,1.0,7423,8858,6097101,
4,,healthy,,2.0,2.0,27.0,,,,,,14115,16502,3221044,
4,,healthy,,3.0,1.0,31.0,,,,,,14115,16502,3221044,
20,OCD patients,patients,,4.0,16.0,37.3,21-63,21.0,63.0,,,6905,9176,4793124,
40,,healthy,,17.0,23.0,34.88,18-66,18.0,66.0,,,6905,9176,4793124,
23,,healthy,,11.0,10.0,22.1,20-27,20.0,27.0,,,10753,11626,5113059,
5,,healthy,,3.0,2.0,30.0,20-40,25.0,35.0,30.0,,8822,9985,3566529,
15,,healthy,,6.0,9.0,22.9,,,,,,9295,9909,3195690,
19,,healthy,independently studied,9.0,10.0,23.0,SD=3,,,,1.0,11797,16292,4834945,
28,neurological WD,patients,,18.0,10.0,21.43,18-28,18.0,28.0,,,6008,8473,5418320,
27,NC,normal controls,,15.0,12.0,23.41,15-27,15.0,27.0,,,6008,8473,5418320,
22,,healthy,,11.0,11.0,42.5,22-70,22.0,70.0,42.5,1.0,5394,7767,3229979,
66,patients,patients,undergoing presurgical evaluation at the National Hospital for Neurology and Neurosurgery for medically refractory TLE,29.0,37.0,42.0,17-63,17.0,63.0,42.0,1.0,5394,7767,3229979,
37,patients,patients,showing left hippocampal sclerosis (HS),17.0,20.0,42.0,16-63,16.0,63.0,42.0,1.0,5394,7767,3229979,
29,patients,patients,showing right HS,12.0,17.0,37.0,22-54,22.0,54.0,37.0,1.0,5394,7767,3229979,
14,aphasia following left hemisphere stroke,patients,right-handed,13.0,1.0,49.4,34 to 67 years,34.0,67.0,,,6398,8806,4026698,
14,,healthy,,13.0,1.0,49.4,34 to 67 years,34.0,67.0,,,6398,8806,4026698,
34,first-episode schizophrenia (FSZ),patients,,,,,,,,,1.0,10059,12376,8203188,
35,,healthy,,,,,,,,,1.0,10059,12376,8203188,
11,Parkinson's disease,patients,,7.0,4.0,63.9,55-78,55.0,78.0,,,5563,9384,2702753,
17,TBI,patients,,,,,,,,,2.0,20122,21265,8749448,
17,,healthy,,,,,,,,,2.0,20122,21265,8749448,
46,,healthy,,,,,,,,,,5227,6124,7198299,
45,healthy,patients,short,20.0,25.0,35.0,25-45,25.0,45.0,30.0,3.0,39417,42054,2920311,
45,,healthy,long,15.0,30.0,40.0,30-50,30.0,50.0,35.0,3.0,39417,42054,2920311,
50,healthy,patients,young adults,25.0,25.0,25.0,18-35,18.0,35.0,26.0,,16148,19321,2947936,
50,healthy,patients,elderly adults,25.0,25.0,65.0,55-80,55.0,80.0,66.0,,16148,19321,2947936,
21,,healthy,,7.0,14.0,,18-26,18.0,26.0,,,27130,27705,4218999,
20,,healthy,,9.0,11.0,,24-38,,,,,9679,10204,3621767,
16,healthy,novice,typically developed,9.0,7.0,24.8,4.8 years,,,,,15470,17197,3772553,
11,healthy,occupational therapy,typically developed,2.0,9.0,33.9,11.5 years,,,,,15470,17197,3772553,
1,healthy,participant,born with bilateral below elbow amputations,1.0,0.0,22.0,,,,,,15470,17197,3772553,
31,,healthy,,9.0,22.0,22.1,19-36 years,19.0,36.0,,,11850,12542,4582802,
12,,healthy,,6.0,6.0,25.4,,,,,,10893,11374,3492494,
121,,healthy,adults,,,,18-33,18.0,33.0,,,9108,10062,7567102,
40,,healthy,weekly use,40.0,0.0,,,,,,,9108,10062,7567102,
40,,healthy,monthly use,40.0,0.0,,,,,,,9108,10062,7567102,
41,,healthy,never or almost never use,41.0,0.0,,,,,,,9108,10062,7567102,
21,,healthy,,13.0,8.0,44.0,20-44,20.0,44.0,35.0,,4950,5697,3036976,
24,,healthy,,,,,,,,,,10144,10835,8036207,
16,,healthy,,3.0,13.0,21.27,18-31,18.0,31.0,,,9700,10600,7294058,
16,,healthy,,3.0,13.0,21.77,18-30,18.0,30.0,,,9700,10600,7294058,
28,,healthy,,16.0,12.0,35.7,24-48,24.0,48.0,,,8473,9007,4614048,
23,,healthy,,11.0,12.0,26.43,20-35,20.0,35.0,26.43,,12005,12821,7268012,
48,,healthy,,,,,,,,,,6799,7138,7844088,
40,,healthy,,8.0,12.0,23.2,19-29 years,19.0,29.0,22.5,,41820,42785,4890016,
30,schizophrenia,patients,outpatients,,,,,,,,,9391,11202,8195899,
30,healthy,controls,,,,,,,,,,9391,11202,8195899,
33,PD,patients,PD-FOG,11.0,5.0,72.43,3.94,2.0,4.0,3.0,1.0,5515,7648,8120105,
17,PD,patients,PD-noFOG,10.0,7.0,69.0,5.43,,,,1.0,5515,7648,8120105,
21,,healthy,,9.0,12.0,69.0,13.5,,,,1.0,5515,7648,8120105,
30,,healthy,,,,,,,,,,33137,35070,4686763,
30,remitted individuals with a history of rMDD,patients,,,,,,,,,,33137,35070,4686763,
10,,healthy,heterosexual male right-handed,10.0,0.0,25.6,1.51,25.6,25.6,25.6,,10489,11289,2981419,
23,,healthy,,0.0,23.0,23.4,,,,,,6560,7217,4667066,
30,hypertension,patients,,10.0,20.0,55.0,40-65,40.0,65.0,50.0,,9364,9837,6335668,
22,,healthy,,,,,18-24 years,18.0,24.0,,,6614,7106,5760650,
11,chronic pain disorder,patients,,2.0,9.0,,,,,,,5753,7403,4154887,
8,,healthy,,1.0,7.0,,,,,,,5753,7403,4154887,
49,,healthy,,,,,,,,,,19835,20548,8341642,
10,,healthy,,5.0,5.0,26.0,19-35,19.0,35.0,26.0,,11418,11988,7893090,
20,,healthy,,6.0,14.0,213.6,,,,,,11278,12126,8216203,
28,AT,patients,,14.0,14.0,,,,,,1.0,9181,11618,6761222,
31,,healthy,,19.0,12.0,,,,,,1.0,9181,11618,6761222,
21,high-xenophobia,patients,HX,,,,,,,,2.0,11637,14737,7518069,
21,low-xenophobia,patients,LX,,,,,,,,2.0,11637,14737,7518069,
34,,healthy,young adults,20.0,14.0,20.07,18-22,18.0,22.0,20.0,,9512,10871,7066353,
15,patients,patients,,,,,,,,,1.0,17199,19695,6703143,
15,healthy,HCs,,,,,,,,,1.0,17199,19695,6703143,
12,healthy,patients,women,0.0,12.0,,,,,,,6735,8294,3416700,
12,healthy,patients,men,12.0,0.0,,,,,,,6735,8294,3416700,
10,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1.0,11524,14447,2231369,
15,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,11524,14447,2231369,
32,,healthy,,,,,,,,,,17481,17960,7293620,
11,alcohol addiction,patients,,8.0,3.0,48.12,,,,,,28503,30605,5772563,
18,,healthy,college students,10.0,8.0,22.0,,,,,,12472,13197,5575270,
54,healthy,students,adult,20.0,26.0,23.83,18-33,18.0,33.0,,,17259,18466,6023115,
92,no previous history of mental illness,subjects,,,,26.67,[18-66],18.0,66.0,,,7295,8030,6215333,
85,,healthy,,45.0,40.0,38.46,18-70,18.0,70.0,38.46,,5408,7223,5684566,
58,healthy,volunteers,,26.0,32.0,,,,,,,5732,6252,5256125,
15,,healthy,,,,,,,,,,5732,6252,5256125,
17,,healthy,,,,,,,,,,5732,6252,5256125,
13,,healthy,,,,,,,,,,5732,6252,5256125,
13,,healthy,,,,,,,,,,5732,6252,5256125,
8,MS,patients,,,,,,,,,,6467,7640,3483777,
15,,healthy,,,,,,,,,,6467,7640,3483777,
6,,healthy,,3.0,3.0,28.0,5.1,,,,,7889,8503,4502353,
12,"prostate cancer patients with rising PSA (biochemical relapse) following primary therapy (radiation, brachytherapy or prostatectomy) in which intermittent androgen suppression (ADT) therapy is indicated",patients,ADT group,12.0,0.0,,,,,,,3740,6079,2824708,
12,,healthy,non-treatment group,12.0,0.0,,,,,,,3740,6079,2824708,
1,FASD,patients,mothers,0.0,1.0,30.0,25-35,25.0,35.0,30.0,1.0,12556,16028,7918676,
10,,healthy,children,5.0,5.0,8.0,6-10,6.0,10.0,8.0,1.0,12556,16028,7918676,
39,,healthy,,,,,,,,,,14983,15933,6923468,
42,,healthy,,22.0,20.0,,,,,,,8158,9432,7903004,
31,,healthy,,17.0,14.0,,,,,,,8158,9432,7903004,
17,,healthy,right-handed,7.0,10.0,27.18,21-35,21.0,35.0,,,9813,10418,5472159,
16,active cannabis users,patients,,15.0,1.0,24.7,18-40,18.0,40.0,,,4755,6861,2743772,
16,,healthy,,15.0,1.0,25.3,20-36,20.0,36.0,,,4755,6861,2743772,
34,healthy,patients,,,,24.0,20-30,20.0,30.0,,,9197,10584,6057276,
60,,healthy,,,,25.2,,,,,,9197,10584,6057276,
