count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid
160.0,,healthy,,,,,,,,,3.0,11239,13612,8013735
14.0,,healthy,,14.0,0.0,,,,,,,17250,20558,4820053
22.0,healthy,participants,observers,,,,,,,,1.0,9218,12797,3220187
20.0,,healthy,,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,15560,18907,8865143
15.0,DP,patients,,8.0,7.0,35.0,25-45,25.0,45.0,35.0,,15560,18907,8865143
2.0,missing,missing,missing,,,,missing,,,,,16379,18412,4174767
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,35.0,,13337,17014,8025655
15.0,patients,patients,group2,8.0,7.0,42.0,35-50,35.0,50.0,42.0,,13337,17014,8025655
9.0,grief,subjects,neuroimaging,,,,,,,,,23432,23932,6530345
65.0,,healthy,,,,,,,,,,9408,13154,3991864
11.0,obese,study participants,underwent three imaging assessments,,,,,,,,,24528,24870,8236041
20.0,healthy,patients,high anxiety,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,5176,9053,4543815
15.0,,healthy,low anxiety,8.0,7.0,35.0,25-45,25.0,45.0,35.0,1.0,5176,9053,4543815
123.0,,healthy,,3.0,3.0,,,,,,1.0,59841,62876,2144768
50.0,chronic pain,patients,group 1,20.0,30.0,45.0,30-60,30.0,60.0,40.0,1.0,45478,48822,5930551
30.0,,healthy,group 2,15.0,15.0,35.0,25-45,25.0,45.0,30.0,1.0,45478,48822,5930551
16.0,healthy,patients,group1,8.0,8.0,35.0,20-50,20.0,50.0,30.0,,20885,22315,5390838
10.0,,healthy,group2,5.0,5.0,45.0,30-60,30.0,60.0,40.0,,20885,22315,5390838
20.0,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,1785,4590,3534243
30.0,patients,patients,experimental,15.0,15.0,45.0,35-55,35.0,55.0,45.0,,1785,4590,3534243
50.0,substance use disorders,patients,group 1,30.0,20.0,35.0,25-45,25.0,45.0,30.0,,2236,5909,8825403
30.0,attention-deficit/hyperactivity syndrome,patients,group 2,15.0,15.0,28.0,20-35,20.0,35.0,25.0,,2236,5909,8825403
40.0,personality disorders,patients,group 3,20.0,20.0,40.0,30-50,30.0,50.0,40.0,,2236,5909,8825403
60.0,,healthy,group 4,30.0,30.0,30.0,20-40,20.0,40.0,30.0,,2236,5909,8825403
5.0,patients,patients,,3.0,2.0,45.0,30-60,30.0,60.0,40.0,,19549,21587,6699415
60.0,,healthy,,,,,,,,,1.0,8509,10576,6965060
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,34231,37088,5734798
15.0,patients,patients,Group B,8.0,7.0,35.0,25-45,25.0,45.0,30.0,,34231,37088,5734798
35.0,ASD,patients,,,,,,,,,,26185,28675,4728050
35.0,,healthy,,,,,,,,,,26185,28675,4728050
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,22535,25349,4441475
15.0,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,,22535,25349,4441475
14.0,schizophrenia,patients,right-handed,,,,,,,,,6536,9480,4512714
14.0,,healthy,right-handed,,,,,,,,,6536,9480,4512714
40.0,younger adults,patients,OA,20.0,20.0,25.0,20-30,20.0,30.0,25.0,1.0,36476,38838,5390840
40.0,older adults,patients,YA,20.0,20.0,60.0,50-70,50.0,70.0,60.0,1.0,36476,38838,5390840
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,7.0,1128,4529,4102486
15.0,patients,patients,Group B,8.0,7.0,45.0,40-50,40.0,50.0,45.0,7.0,1128,4529,4102486
162.0,,healthy,,,,,,,,,,9305,10644,4131910
2.0,TBI,patients,,2.0,0.0,,,,,,,23326,23967,8749448
1.0,,healthy,,0.0,1.0,,,,,,,23326,23967,8749448
10.0,hypersexual patients,patients,hypersexual,7.0,3.0,35.0,25-45,25.0,45.0,30.0,,2136,4690,6314635
15.0,,healthy,control,8.0,7.0,40.0,30-50,30.0,50.0,45.0,,2136,4690,6314635
31.0,ASD,patients,,,,,,,,,,19808,21016,2648877
31.0,,healthy,,,,,,,,,,19808,21016,2648877
20.0,,healthy,,10.0,10.0,30.0,20-40,20.0,40.0,30.0,5.0,11479,13599,3084809
15.0,ADHD,patients,subtype A,8.0,7.0,25.0,18-35,18.0,35.0,25.0,5.0,11479,13599,3084809
10.0,Schizophrenia,patients,subtype B,5.0,5.0,40.0,30-50,30.0,50.0,40.0,5.0,11479,13599,3084809
20.0,neurosurgery patients,patients,neurosurgery patients,10.0,10.0,45.0,30-60,30.0,60.0,40.0,4.0,6648,10310,8656425
13.0,healthy,patients,newly delivered women,0.0,13.0,,,,,,3.0,18300,20903,4465482
50.0,healthy,patients,group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,1.0,2294,6049,4009445
40.0,,healthy,group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,1.0,2294,6049,4009445
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,23142,26774,3480469
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,23142,26774,3480469
30.0,healthy,patients,group1,15.0,15.0,25.0,20-30,20.0,30.0,25.0,2.0,15252,17414,4214356
20.0,,healthy,group2,10.0,10.0,35.0,30-40,30.0,40.0,35.0,2.0,15252,17414,4214356
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,1500,4881,3317669
15.0,patients,patients,group2,8.0,7.0,45.0,40-50,40.0,50.0,47.0,,1500,4881,3317669
32.0,,healthy,,,,,,,,,,10879,12445,4393019
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,18621,22440,8026031
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,,18621,22440,8026031
20.0,aphasic patients,patients,,10.0,10.0,45.0,30-60,30.0,60.0,40.0,,18684,21458,4026698
20.0,,healthy,,10.0,10.0,50.0,35-65,35.0,65.0,45.0,,18684,21458,4026698
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,1799,5183,4635922
100.0,patients,patients,schizophrenia,60.0,40.0,35.0,25-45,25.0,45.0,35.0,2.0,1799,5183,4635922
20.0,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,20959,24082,4617387
30.0,patients,patients,treatment,15.0,15.0,45.0,35-55,35.0,55.0,45.0,2.0,20959,24082,4617387
20.0,EO-CD,patients,early-onset conduct disorder,10.0,10.0,15.0,10-20,10.0,20.0,15.0,,13655,17156,6374554
25.0,AO-CD,patients,adolescent-onset conduct disorder,15.0,10.0,17.0,12-22,12.0,22.0,17.0,,13655,17156,6374554
30.0,,healthy,,15.0,15.0,16.0,13-20,13.0,20.0,16.0,,13655,17156,6374554
1.0,patient,patients,SYMPT,1.0,0.0,35.0,25-45,25.0,45.0,35.0,1.0,15741,17613,6879998
1.0,patient,patients,ASYMPT,0.0,1.0,40.0,35-45,35.0,45.0,40.0,1.0,15741,17613,6879998
10.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,8.0,15957,19786,3302835
15.0,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,8.0,15957,19786,3302835
16.0,children,T1,children,8.0,8.0,10.0,8-12,8.0,12.0,10.0,1.0,29180,32509,4064667
16.0,children,T2,children,8.0,8.0,11.0,9-13,9.0,13.0,11.0,1.0,29180,32509,4064667
15.0,children,T3,children,7.0,8.0,12.0,10-14,10.0,14.0,12.0,1.0,29180,32509,4064667
39.0,,healthy,,6.0,33.0,33.6,,,,,,6928,8802,3083509
21.0,,healthy,,11.0,10.0,32.6,,,,,,6928,8802,3083509
20.0,migraine patients,patients,developmental,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,17509,20129,6438928
20.0,,healthy,,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,17509,20129,6438928
1.0,FXS,patients,girls,,,,,,,,2.0,17904,20578,2772079
16.0,blind,patients,BS,,,,,,,,,1930,5680,5169068
19.0,low-vision,patients,LV,,,,,,,,,1930,5680,5169068
21.0,,healthy,,,,,,,,,,1930,5680,5169068
53.0,pED,patients,right-handed male heterosexual,53.0,0.0,26.58,4.89 years,26.58,26.58,26.58,1.0,7303,10126,5433384
34.0,,healthy,right-handed male heterosexual,34.0,0.0,28.39,3.53 years,28.39,28.39,28.39,1.0,7303,10126,5433384
1.0,healthy,patients,group1,5.0,3.0,25.0,20-30,20.0,30.0,25.0,1.0,5226,8564,4728009
2.0,,healthy,group2,10.0,8.0,35.0,30-40,30.0,40.0,35.0,1.0,5226,8564,4728009
20.0,ASD,patients,Korean children,15.0,5.0,8.0,5-12,5.0,12.0,9.0,,1640,4544,4397440
20.0,,healthy,TDCs,10.0,10.0,9.0,6-13,6.0,13.0,9.5,,1640,4544,4397440
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,7874,10660,3279707
15.0,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,1.0,7874,10660,3279707
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,9.0,16137,20061,7053268
15.0,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,30.0,9.0,16137,20061,7053268
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,1.0,23816,25275,6398246
30.0,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,1.0,23816,25275,6398246
30.0,PD,patients,PD patients,15.0,15.0,60.0,50-70,50.0,70.0,55.0,,5214,7437,6779791
30.0,,healthy,healthy controls,15.0,15.0,55.0,45-65,45.0,65.0,60.0,,5214,7437,6779791
10.0,healthy,patients,group1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,20387,22449,8424013
15.0,patients,patients,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,,20387,22449,8424013
1.0,healthy,patients,group1,10.0,15.0,30.0,20-40,20.0,40.0,25.0,2.0,13187,14983,6923468
2.0,,healthy,group2,5.0,8.0,45.0,40-50,40.0,50.0,47.0,2.0,13187,14983,6923468
10.0,,healthy,,7.0,3.0,,,,,,,6156,8118,3905356
50.0,patients,patients,schizophrenia,30.0,20.0,35.0,20-50,20.0,50.0,30.0,,11723,14239,3779866
50.0,,healthy,control,25.0,25.0,30.0,25-40,25.0,40.0,28.0,,11723,14239,3779866
50.0,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,18901,22287,3320628
30.0,patients,patients,group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,,18901,22287,3320628
1.0,anxiety,participants,male,1.0,0.0,30.0,25-35,25.0,35.0,30.0,3.0,7449,9451,4810172
10.0,,healthy,,,,,,,,,2.0,31906,33575,7893090
50.0,healthy,patients,Group A,25.0,25.0,60.0,50-70,50.0,70.0,55.0,2.0,2262,5114,5946243
30.0,patients,patients,Group B,15.0,15.0,65.0,60-70,60.0,70.0,65.0,2.0,2262,5114,5946243
30.0,normal or corrected-to-normal vision,participants,right-handed,,,22.93,19 to 26,19.0,26.0,,,7982,11439,6204486
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,20435,23750,4214743
30.0,patients,patients,group B,15.0,15.0,35.0,25-45,25.0,45.0,35.0,1.0,20435,23750,4214743
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,1.0,37570,41463,4626569
15.0,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,37570,41463,4626569
20.0,fibromyalgia,patients,MH,10.0,10.0,45.0,30-60,30.0,60.0,40.0,,15697,18759,7816461
20.0,,healthy,HC,10.0,10.0,40.0,25-55,25.0,55.0,35.0,,15697,18759,7816461
10.0,stroke patients,patients,cognitively impaired ischemic stroke patients,5.0,5.0,65.0,50-80,50.0,80.0,60.0,,15286,18603,4274659
10.0,,healthy,,5.0,5.0,60.0,45-75,45.0,75.0,55.0,,15286,18603,4274659
6.0,inattention,patients,PKU1,3.0,3.0,25.0,20-30,20.0,30.0,25.0,1.0,25391,27552,5459906
9.0,combined,patients,PKU1,5.0,4.0,28.0,25-35,25.0,35.0,28.0,1.0,25391,27552,5459906
18.0,IGE patients,patients,,,,,,,,,,21280,24432,3515589
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,27202,30559,6807652
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,27202,30559,6807652
33.0,ASD,children and adolescents,,,,,,,,,,9508,11703,5870086
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,3.0,19125,22125,7904817
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,3.0,19125,22125,7904817
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,31330,35253,3236212
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,31330,35253,3236212
13.0,,healthy,,,,,,,,,1.0,18395,21458,7961038
13.0,,healthy,,,,,,,,,1.0,18395,21458,7961038
12.0,,healthy,,,,,,,,,1.0,18395,21458,7961038
13.0,,healthy,,,,,,,,,1.0,18395,21458,7961038
10.0,healthy,patients,group 1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,11383,13108,3703342
15.0,patients,patients,group 2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,11383,13108,3703342
17.0,ASD,patients,,10.0,7.0,25.0,20-30,20.0,30.0,25.0,,23399,26656,6051493
20.0,LA,patients,group 1,10.0,10.0,65.0,60-70,60.0,70.0,65.0,7.0,16665,19872,5474717
15.0,,healthy,group 2,8.0,7.0,68.0,65-70,65.0,70.0,68.0,7.0,16665,19872,5474717
96.0,,healthy,,,,,,,,,1.0,53401,57057,4890016
1.0,false belief task fMRI data,patients,subject no. 1,1.0,0.0,,,,,,1.0,28312,32179,5319953
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,1594,3850,3914330
15.0,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,1594,3850,3914330
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,1939,5101,7456884
15.0,,healthy,Group B,8.0,7.0,45.0,40-50,40.0,50.0,45.0,,1939,5101,7456884
50.0,MDD,patients,severely depressed,20.0,30.0,35.0,20-50,20.0,50.0,30.0,,4621,8233,4871416
30.0,MDD,patients,mildly depressed,10.0,20.0,40.0,30-50,30.0,50.0,45.0,,4621,8233,4871416
100.0,,healthy,control,50.0,50.0,25.0,20-30,20.0,30.0,25.0,,4621,8233,4871416
50.0,healthy,patients,group1,25.0,25.0,35.0,25-45,25.0,45.0,30.0,,10932,14845,3692468
30.0,patients,patients,group2,15.0,15.0,40.0,30-50,30.0,50.0,35.0,,10932,14845,3692468
50.0,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,15671,17453,5371677
30.0,patients,patients,group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,,15671,17453,5371677
46.0,healthy,patients,nicotine,23.0,23.0,30.0,20-40,20.0,40.0,28.0,1.0,16990,19680,4469651
47.0,healthy,patients,placebo,24.0,23.0,32.0,22-42,22.0,42.0,30.0,1.0,16990,19680,4469651
20.0,RE,patients,Group A,10.0,10.0,8.0,7-10,7.0,10.0,8.0,1.0,3187,5981,3777786
15.0,,healthy,Group B,8.0,7.0,9.0,8-10,8.0,10.0,9.0,1.0,3187,5981,3777786
22.0,,healthy,,,,25.36,,,,,1.0,27340,27966,8660877
30.0,ADHD,patients,prepubescent children,15.0,15.0,10.0,8-12,8.0,12.0,10.0,,2162,6008,3498108
11.0,schizophrenia,patients,inpatients,7.0,4.0,35.0,25-45,25.0,45.0,35.0,1.0,20066,23422,4583545
8.0,,healthy,normal controls,4.0,4.0,30.0,20-40,20.0,40.0,30.0,1.0,20066,23422,4583545
20.0,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,1298,4415,6786756
30.0,patients,patients,experimental,15.0,15.0,40.0,35-45,35.0,45.0,40.0,2.0,1298,4415,6786756
17.0,healthy,students,right-handed,8.0,9.0,21.4,19-23,19.0,23.0,21.0,,13796,16618,3555868
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,14551,17372,4306523
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,14551,17372,4306523
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,1729,5441,6250688
30.0,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,,1729,5441,6250688
1062.0,,healthy,,,,,,,,,1.0,14979,18341,7873952
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,12.0,28514,32241,5509941
15.0,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,12.0,28514,32241,5509941
20.0,,healthy,,,,,,,,,3.0,9679,10204,3621767
14.0,,healthy,,,,,,,,,,22997,25527,3538957
20.0,anorexia nervosa,patients,adolescents,5.0,15.0,16.5,13-19,13.0,19.0,16.0,,13427,16960,7946662
14.0,,healthy,,7.0,7.0,30.0,20-40,20.0,40.0,30.0,12.0,23749,27030,5460052
15.0,depression,patients,controls,20.0,-5.0,,,,,,1.0,20486,23877,8612467
24.0,major depression,older adults,controls,,,,,,,,1.0,20486,23877,8612467
13.0,insomnia,patients,controls,,,,,,,,1.0,20486,23877,8612467
18.0,,healthy,,,,,,,,,1.0,20486,23877,8612467
27.0,insomnia,patients,controls,,,,,,,,1.0,20486,23877,8612467
39.0,,healthy,,,,,,,,,1.0,20486,23877,8612467
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,9688,11488,6628069
15.0,patients,patients,group 2,8.0,7.0,42.0,35-50,35.0,50.0,40.0,,9688,11488,6628069
20.0,RD,patients,HCs,10.0,10.0,45.0,30-60,30.0,60.0,40.0,1.0,17921,20308,7850567
50.0,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,1598,5046,6509111
60.0,patients,patients,Group B,35.0,25.0,45.0,30-60,30.0,60.0,45.0,2.0,1598,5046,6509111
50.0,mTBI,patients,,30.0,20.0,35.0,20-50,20.0,50.0,30.0,1.0,7449,8455,7275020
50.0,,healthy,,25.0,25.0,40.0,25-60,25.0,60.0,45.0,1.0,7449,8455,7275020
272.0,,healthy,,123.0,149.0,24.5,18-68 years,18.0,68.0,,,8650,9157,4115625
595.0,,healthy,,,,,,,,,4.0,7046,10033,8615904
20.0,healthy,patients,group 1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,1.0,11642,13517,8196262
15.0,,healthy,group 2,8.0,7.0,45.0,40-50,40.0,50.0,47.0,1.0,11642,13517,8196262
5.0,epilepsy,patients,,,,25.0,,,,,6.0,15992,19315,3324921
27.0,MDD,patients,,15.0,12.0,35.0,20-50,20.0,50.0,30.0,1.0,15764,17953,4533249
26.0,,healthy,,14.0,12.0,32.0,25-40,25.0,40.0,30.0,1.0,15764,17953,4533249
20.0,healthy,patients,Group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,1879,5615,5874055
15.0,patients,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,1879,5615,5874055
20.0,TLE patients,patients,TLE patients,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,25861,29426,7385240
20.0,,healthy,NCs,10.0,10.0,30.0,20-40,20.0,40.0,25.0,1.0,25861,29426,7385240
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,15926,18775,4150124
15.0,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,1.0,15926,18775,4150124
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,11.0,18540,21528,2577944
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,11.0,18540,21528,2577944
50.0,healthy,patients,group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,2.0,1839,5744,4074702
40.0,,healthy,group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,2.0,1839,5744,4074702
27.0,patients,patients,,,,,,,,,12.0,32771,36308,5587688
30.0,,healthy,,,,,,,,,12.0,32771,36308,5587688
10.0,healthy,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,15.0,24103,27816,2625333
15.0,,healthy,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,15.0,24103,27816,2625333
20.0,ScD,patients,college students,10.0,10.0,22.0,18-25,18.0,25.0,21.0,,5165,7597,8167968
20.0,,healthy,college students,10.0,10.0,21.0,18-24,18.0,24.0,20.0,,5165,7597,8167968
20.0,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,18658,21495,3818257
15.0,,healthy,group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,18658,21495,3818257
1.0,healthy,patients,group1,5.0,3.0,30.0,20-40,20.0,40.0,25.0,,5601,7417,4477192
2.0,,healthy,group2,4.0,6.0,45.0,40-50,40.0,50.0,47.0,,5601,7417,4477192
33.0,EG,patients,male,20.0,13.0,45.0,30-60,30.0,60.0,40.0,,11683,15552,6307442
27.0,,healthy,male,15.0,12.0,42.0,25-55,25.0,55.0,38.0,,11683,15552,6307442
2.0,T2DM patients,patients,subgroup 1,10.0,8.0,45.0,30-60,30.0,60.0,40.0,,8165,10316,5281680
1.0,,healthy,,5.0,5.0,50.0,40-60,40.0,60.0,50.0,,8165,10316,5281680
8.0,,healthy,,4.0,4.0,30.0,20-40,20.0,40.0,25.0,1.0,12278,13645,6051291
8.0,HS,patients,,4.0,4.0,35.0,25-45,25.0,45.0,30.0,1.0,12278,13645,6051291
50.0,PC,patients,ADT recipients,30.0,20.0,65.0,50-80,50.0,80.0,68.0,,4944,5675,8639725
50.0,PC,control group,not treated with ADT,40.0,10.0,63.0,55-75,55.0,75.0,62.0,,4944,5675,8639725
20.0,healthy,patients,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,1244,4529,4417231
15.0,patients,patients,elderly,8.0,7.0,70.0,65-75,65.0,75.0,70.0,,1244,4529,4417231
9.0,normal,volunteers,normal,4.0,5.0,50.9,50.9-50.9,50.9,50.9,50.9,3.0,4340,5080,6061207
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,2175,5022,3828542
100.0,patients,patients,experimental,60.0,40.0,45.0,30-60,30.0,60.0,45.0,1.0,2175,5022,3828542
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,6.0,13927,17057,3261378
15.0,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,6.0,13927,17057,3261378
50.0,AD,patients,AD patients,25.0,25.0,65.0,50-80,50.0,80.0,68.0,,14101,14710,5432635
50.0,,healthy,healthy controls,30.0,20.0,60.0,45-75,45.0,75.0,62.0,,14101,14710,5432635
8.0,,healthy,,,,,,,,,8.0,26464,29913,5744997
50.0,healthy,patients,Group A,20.0,30.0,35.0,20-50,20.0,50.0,30.0,2.0,2634,4930,7014141
40.0,patients,patients,Group B,15.0,25.0,45.0,30-60,30.0,60.0,40.0,2.0,2634,4930,7014141
20.0,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,3.0,2088,5268,3654219
15.0,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,3.0,2088,5268,3654219
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,4682,6992,3769261
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,4682,6992,3769261
50.0,AD,patients,Group A,25.0,25.0,70.0,60-80,60.0,80.0,70.0,,34791,38768,6304436
50.0,,healthy,Group B,30.0,20.0,65.0,50-75,50.0,75.0,65.0,,34791,38768,6304436
4.0,patients,patients,,2.0,2.0,45.0,40-50,40.0,50.0,45.0,1.0,14081,16061,6193478
47.0,healthy,patients,younger,25.0,22.0,30.0,20-40,20.0,40.0,28.0,1.0,31230,34395,8831882
47.0,healthy,patients,older,22.0,25.0,60.0,50-70,50.0,70.0,62.0,1.0,31230,34395,8831882
1.0,,healthy,,1.0,0.0,25.0,,25.0,25.0,25.0,2.0,52007,53197,7498611
19.0,synaesthetes,patients,,,,,,,,,,46611,49206,2919410
19.0,,healthy,,,,,,,,,,46611,49206,2919410
38.0,,healthy,,,,,,,,,,43132,43711,4881397
1.0,CH,patients,,,,,,,,,2.0,38361,42041,4165215
1.0,AA,patients,,,,,,,,,2.0,38361,42041,4165215
1.0,RA,patients,,,,,,,,,2.0,38361,42041,4165215
20.0,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,20576,24198,6041384
30.0,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,,20576,24198,6041384
48.0,ASD,patients,,39.0,9.0,13.85,9.2-18.6,9.2,18.6,,,7397,10798,5359252
65.0,,healthy,,49.0,16.0,15.03,8.2-28.8,8.2,28.8,,,7397,10798,5359252
50.0,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,1.0,22940,24250,5324609
40.0,patients,patients,Group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,1.0,22940,24250,5324609
13.0,MDD+BPD,patients,,0.0,13.0,,,,,,,30452,32589,5030331
4.0,,healthy,,,,,,,,,,37431,41248,5953410
6.0,,healthy,,,,,,,,,,37431,41248,5953410
1.0,,healthy,,,,,,,,,,37431,41248,5953410
1.0,,healthy,,,,,,,,,,37431,41248,5953410
1.0,,healthy,,,,,,,,,,37431,41248,5953410
1.0,,healthy,,,,,,,,,,37431,41248,5953410
1.0,,healthy,,,,,,,,,,37431,41248,5953410
1.0,,healthy,,,,,,,,,,37431,41248,5953410
1.0,,healthy,,,,,,,,,,37431,41248,5953410
1.0,,healthy,,,,,,,,,,37431,41248,5953410
50.0,OCD,patients,OCD patients,25.0,25.0,35.0,18-60,18.0,60.0,32.0,,9996,12008,6584748
50.0,,healthy,Healthy controls,25.0,25.0,40.0,18-60,18.0,60.0,38.0,,9996,12008,6584748
68.0,,healthy,,,,,,,,,,9068,11926,6374424
100.0,healthy,patients,group1,50.0,50.0,35.0,20-50,20.0,50.0,30.0,4.0,27277,30824,8384177
80.0,,healthy,group2,40.0,40.0,45.0,30-60,30.0,60.0,40.0,4.0,27277,30824,8384177
28.0,,healthy,,28.0,0.0,24.48,,,,,1.0,17075,17456,7952868
100.0,healthy,patients,group1,50.0,50.0,30.0,20-40,20.0,40.0,30.0,,9133,11733,8463837
50.0,,healthy,group2,25.0,25.0,35.0,25-45,25.0,45.0,35.0,,9133,11733,8463837
1.0,professional music therapist,MTSZ,,,,,,,,,3.0,8248,8853,5954893
20.0,brain tumor,patients,Group A,10.0,10.0,45.0,30-60,30.0,60.0,40.0,,6959,10591,8157607
15.0,,healthy,Group B,8.0,7.0,35.0,25-45,25.0,45.0,30.0,,6959,10591,8157607
31.0,Japanese female students,pre-raters,,0.0,31.0,19.9,1.33 years,,,,,7005,10556,4547715
20.0,,healthy,,0.0,20.0,,,,,,,7005,10556,4547715
10.0,healthy,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,2.0,2133,6122,7063116
15.0,patients,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,2.0,2133,6122,7063116
12.0,,healthy,child,,,,,,,,,25139,27386,6974892
