count,diagnosis,group_name,subgroup_name,male count,female count,age mean,age range,age minimum,age maximum,age median,rank,start_char,end_char,pmcid
50,,healthy,control group,25.0,25.0,60.0,55-65,55.0,65.0,60.0,14.0,18915,19481,3356348
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,1.0,35685,39672,4132267
15,,healthy,group2,5.0,10.0,45.0,40-50,40.0,50.0,47.0,1.0,35685,39672,4132267
30,,healthy,,,,,,,,,8.0,6013,8165,6245284
26,DBDs,patients,,,,,,,,,8.0,6013,8165,6245284
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,16128,19624,3324571
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,,16128,19624,3324571
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,52705,55097,6389990
15,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,2.0,52705,55097,6389990
11,HDBR + CO,patients,HDBR,,,,,,,,,27475,30437,6965349
1,healthy,patients,group1,10.0,15.0,25.0,20-30,20.0,30.0,25.0,,8213,11541,5066834
2,,healthy,group2,5.0,8.0,35.0,30-40,30.0,40.0,35.0,,8213,11541,5066834
23,MDD,patients,,7.0,16.0,1850.0,,,,,,8035,9779,5545730
54,healthy,patients,Group A,25.0,29.0,35.0,20-50,20.0,50.0,30.0,1.0,30616,32510,3036976
42,,healthy,Group B,18.0,24.0,45.0,30-60,30.0,60.0,50.0,1.0,30616,32510,3036976
14,healthy,patients,group1,7.0,7.0,30.0,20-40,20.0,40.0,30.0,12.0,21122,22862,3798923
10,,healthy,group2,5.0,5.0,45.0,40-50,40.0,50.0,45.0,12.0,21122,22862,3798923
8,,healthy,,,,,,,,,3.0,14406,18364,3797968
10,dyslexia,patients,children with current literacy deficits,5.0,5.0,10.0,8-12,8.0,12.0,10.0,2.0,2369,5650,3569450
15,dyslexia,patients,children who remediated their reading deficits,8.0,7.0,11.0,9-13,9.0,13.0,11.0,2.0,2369,5650,3569450
12,dyslexia,patients,children who remediated both reading and spelling deficits,6.0,6.0,12.0,10-14,10.0,14.0,12.0,2.0,2369,5650,3569450
17,young adults,patients,young adults,10.0,7.0,25.0,20-30,20.0,30.0,25.0,,20192,23493,8410985
15,older adults,patients,older adults,8.0,7.0,65.0,60-70,60.0,70.0,65.0,,20192,23493,8410985
13,Parkinsons,patients,Parkinsons,8.0,5.0,70.0,65-75,65.0,75.0,70.0,,20192,23493,8410985
39,,healthy,,,,,,,,,5.0,6330,9289,8209061
38,,healthy,,,,,,,,,5.0,6330,9289,8209061
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,25318,29047,3856851
15,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,2.0,25318,29047,3856851
20,normal,participants,normal young right-handed adult,10.0,12.0,24.1,4.4 years,,,,2.0,21733,25052,4585139
20,dementia,patients,group A,10.0,10.0,70.0,60-80,60.0,80.0,70.0,,2009,5927,4608626
15,,healthy,group B,8.0,7.0,65.0,55-75,55.0,75.0,65.0,,2009,5927,4608626
20,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,13474,16661,3721022
15,patients,patients,group B,8.0,7.0,42.0,35-50,35.0,50.0,40.0,1.0,13474,16661,3721022
50,non-clinical psychosis,patients,NCP,25.0,25.0,35.0,20-50,20.0,50.0,30.0,2.0,30568,33517,3913833
50,,healthy,controls,25.0,25.0,30.0,25-40,25.0,40.0,28.0,2.0,30568,33517,3913833
59,SLE,patients,children and adolescents,0.0,59.0,,,,,,,2216,5482,3771919
72,,healthy,,,,,,,,,,7131,9484,5447013
20,healthy,patients,Group A,10.0,10.0,35.0,20-50,20.0,50.0,30.0,9.0,22928,26354,6374601
15,,healthy,Group B,8.0,7.0,45.0,30-60,30.0,60.0,50.0,9.0,22928,26354,6374601
50,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,19.0,50059,53584,4330553
30,patients,patients,migraine,10.0,20.0,35.0,25-45,25.0,45.0,35.0,19.0,50059,53584,4330553
20,ADHD,patients,medicated,10.0,10.0,9.5,7-12,7.0,12.0,9.5,,34848,38831,5662181
15,,healthy,unmedicated,8.0,7.0,10.0,8-13,8.0,13.0,10.0,,34848,38831,5662181
42,PTSD,patients,NT,,,,,,,,3.0,10128,12540,6994751
50,migraine,patients,group A,20.0,30.0,35.0,25-45,25.0,45.0,30.0,4.0,19065,22775,4051855
30,,healthy,group B,15.0,15.0,40.0,30-50,30.0,50.0,45.0,4.0,19065,22775,4051855
18,GPPPD/PVD,patients,women,0.0,18.0,23.32,1.6,23.21,23.32,23.32,,10924,11991,5596304
15,,healthy,pain-free controls,0.0,15.0,23.21,1.6,23.21,23.21,23.21,,10924,11991,5596304
1,nulliparous women,participants,,0.0,1.0,,,,,,,5585,7258,3349667
1,patients,patients,,,,,,,,,7.0,4438,5487,4814690
1,,healthy,,,,,,,,,7.0,4438,5487,4814690
75,thin,patients,thin individuals,,,,,,,,11.0,18036,20992,2712682
75,RO,patients,RO individuals,,,,,,,,11.0,18036,20992,2712682
20,healthy,patients,musicians,10.0,10.0,25.0,20-30,20.0,30.0,25.0,,13803,17667,7473971
15,patients,patients,non-musicians,8.0,7.0,30.0,25-35,25.0,35.0,30.0,,13803,17667,7473971
20,MDD,patients,adolescent,10.0,10.0,16.0,13-19,13.0,19.0,16.0,9.0,16205,19848,8632519
18,,healthy,,10.0,8.0,30.0,20-40,20.0,40.0,30.0,,2176,4895,2729391
5,obese,patients,,3.0,2.0,45.0,40-50,40.0,50.0,45.0,,2176,4895,2729391
1,healthy,participants,male,1.0,0.0,25.0,20-30,20.0,30.0,25.0,2.0,9749,12863,3669058
2,patients,participants,female,0.0,2.0,35.0,30-40,30.0,40.0,35.0,2.0,9749,12863,3669058
24,,healthy,,13.0,11.0,,,,,,7.0,7049,8206,2577943
12,,healthy,,,,19.3,18-22 years,18.0,22.0,,7.0,7049,8206,2577943
12,,healthy,control group,,,25.1,21-28 years,21.0,28.0,,7.0,7049,8206,2577943
50,tinnitus,patients,group A,25.0,25.0,45.0,30-60,30.0,60.0,45.0,5.0,2188,5821,6620714
30,,healthy,group B,15.0,15.0,40.0,25-55,25.0,55.0,40.0,5.0,2188,5821,6620714
20,healthy,patients,group A,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,36941,40740,6137311
15,,healthy,group B,8.0,7.0,35.0,30-40,30.0,40.0,35.0,2.0,36941,40740,6137311
296,ASD vs. TD,patients,combined in-house and ABIDE cohort,,,,,,,,9.0,13347,17318,4309950
18,healthy,participants,right-handed,9.0,9.0,28.0,20 to 36 years,20.0,36.0,,2.0,5563,6172,3072382
50,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,2683,6454,8458622
30,patients,patients,Group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,,2683,6454,8458622
50,diphasic dyskinetic,patients,male,25.0,25.0,60.0,50-70,50.0,70.0,55.0,12.0,26379,29724,7603392
50,non-dyskinetic,patients,female,25.0,25.0,65.0,55-75,55.0,75.0,60.0,12.0,26379,29724,7603392
10,,healthy,experts,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,27744,30365,4011948
8,,healthy,novices,4.0,4.0,25.0,20-30,20.0,30.0,25.0,,27744,30365,4011948
12,athletes,patients,power athletes,8.0,4.0,28.0,25-35,25.0,35.0,28.0,,27744,30365,4011948
15,athletes,patients,endurance athletes,10.0,5.0,32.0,30-35,30.0,35.0,32.0,,27744,30365,4011948
100,,healthy,control,50.0,50.0,35.0,20-50,20.0,50.0,30.0,1.0,13692,15718,5540901
50,patients,patients,AD,25.0,25.0,65.0,60-70,60.0,70.0,65.0,1.0,13692,15718,5540901
20,MA,patients,MA,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,13475,16922,5519515
20,MO,patients,MO,10.0,10.0,40.0,30-50,30.0,50.0,35.0,,13475,16922,5519515
20,,healthy,HC,10.0,10.0,30.0,20-40,20.0,40.0,25.0,,13475,16922,5519515
1,autism,patients,12 year old girl,0.0,1.0,12.0,12,12.0,12.0,12.0,7.0,16306,20153,3935255
20,ASD,patients,adolescent,10.0,10.0,15.0,10-20,10.0,20.0,15.0,7.0,19764,23218,6405852
15,ASD,patients,middle-aged,8.0,7.0,45.0,40-50,40.0,50.0,45.0,7.0,19764,23218,6405852
25,,healthy,adolescent,12.0,13.0,16.0,12-18,12.0,18.0,16.0,7.0,19764,23218,6405852
20,,healthy,middle-aged,10.0,10.0,50.0,45-55,45.0,55.0,50.0,7.0,19764,23218,6405852
91,ASD,patients,,,,,,,,,10.0,16588,19184,3187762
239,,healthy,,,,,,,,,10.0,16588,19184,3187762
133,SZ,patients,,,,,,,,,10.0,16588,19184,3187762
17,,healthy,nonsmokers,6.0,11.0,27.3,,,,,3.0,5684,6905,4264953
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,25.0,3.0,2307,5901,3755273
15,patients,patients,group2,8.0,7.0,45.0,35-55,35.0,55.0,50.0,3.0,2307,5901,3755273
20,dysphagia,patients,Group A,10.0,10.0,45.0,30-60,30.0,60.0,40.0,,6664,8112,6491879
15,,healthy,Group B,8.0,7.0,35.0,25-45,25.0,45.0,30.0,,6664,8112,6491879
50,healthy,patients,postmenopausal women,0.0,50.0,60.0,50-70,50.0,70.0,60.0,2.0,8074,11294,4324146
50,,healthy,control,25.0,25.0,25.0,20-30,20.0,30.0,25.0,2.0,2411,4649,4468216
50,patients,patients,experimental,30.0,20.0,35.0,30-40,30.0,40.0,35.0,2.0,2411,4649,4468216
100,healthy,patients,young adults,,,,,,,,3.0,5332,8397,6121151
7,IUGR,patients,IUGR,3.0,4.0,25.0,20-30,20.0,30.0,25.0,6.0,15061,17638,3830070
10,,healthy,Control,5.0,5.0,30.0,25-35,25.0,35.0,30.0,6.0,15061,17638,3830070
12,,healthy,young volunteers,6.0,6.0,22.12,18-27,18.0,27.0,22.7,,5942,6997,5215384
17,lifetime PTSD on the CAPS and current PTSD with a score of 40 or more on the PCL-S,participants,group 1,10.0,7.0,35.0,25-45,25.0,45.0,30.0,,13382,17290,4447998
11,lifetime diagnosis on the CAPS and significant clinical symptoms of PTSD without meeting full diagnostic criteria for current PTSD,participants,group 2,5.0,6.0,40.0,30-50,30.0,50.0,35.0,,13382,17290,4447998
17,non-PTSD controls,participants,group 3,8.0,9.0,38.0,28-48,28.0,48.0,35.0,,13382,17290,4447998
20,asthma,patients,asthmatic patients,10.0,10.0,35.0,25-45,25.0,45.0,30.0,6.0,2522,5950,5394595
20,,healthy,healthy controls,10.0,10.0,30.0,20-40,20.0,40.0,25.0,6.0,2522,5950,5394595
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,5.0,2240,5540,5008055
30,patients,patients,PD,15.0,15.0,60.0,50-70,50.0,70.0,60.0,5.0,2240,5540,5008055
25,patients,patients,stuttering,12.0,13.0,35.0,30-40,30.0,40.0,35.0,5.0,2240,5540,5008055
10,,healthy,right-handed male,10.0,0.0,24.0,21-27,21.0,27.0,24.0,,20857,21526,166149
10,,healthy,,5.0,5.0,30.0,20-40,20.0,40.0,30.0,14.0,21174,22952,4427352
15,mTBIrec,patients,,8.0,7.0,35.0,25-45,25.0,45.0,35.0,14.0,21174,22952,4427352
20,mTBInonrec,patients,,12.0,8.0,40.0,30-50,30.0,50.0,40.0,14.0,21174,22952,4427352
13,PD-MCI,patients,,,,,,,,,1.0,19066,21679,8414685
15,PD-CN,patients,,,,,,,,,1.0,19066,21679,8414685
24,,healthy,,,,,,,,,,19582,21581,8615877
1,healthy,patients,group1,5.0,3.0,30.0,20-40,20.0,40.0,25.0,,14473,16289,5460047
2,patients,patients,group2,8.0,6.0,45.0,40-50,40.0,50.0,47.0,,14473,16289,5460047
15,healthy,control,subjects,,,,,,,,1.0,48356,50653,6373934
20,sON,patients,sON,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,15995,19817,5919956
15,rON,patients,rON,8.0,7.0,40.0,30-50,30.0,50.0,42.0,,15995,19817,5919956
50,SLE patients,patients,SLE patients,25.0,25.0,35.0,20-50,20.0,50.0,30.0,2.0,17868,18450,6282848
50,,healthy,controls,30.0,20.0,40.0,25-60,25.0,60.0,45.0,2.0,17868,18450,6282848
17,CMI patients,patients,adult,,,,,,,,,15999,19677,8279071
18,,healthy,,,,,,,,,,15999,19677,8279071
20,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,21282,24637,3556569
15,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,21282,24637,3556569
1,high-functioning adolescents with ASD,patients,,,,,,,,,,5423,6797,4218934
1,,healthy,,,,,,,,,,5423,6797,4218934
1,high-functioning adults with ASD,patients,,,,,,,,,,5423,6797,4218934
1,,healthy,,,,,,,,,,5423,6797,4218934
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,1.0,1582,4796,5390743
30,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,1.0,1582,4796,5390743
15,healthy,patients,adults,8.0,7.0,30.0,20-40,20.0,40.0,28.0,,2345,6013,4216410
65,SZ or schizoaffective disorder (SZA),patients,,,,,,,,,3.0,7722,10024,8379545
132,,healthy,,,,,,,,,3.0,7722,10024,8379545
20,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,5.0,1602,5504,4905637
15,,healthy,group B,8.0,7.0,45.0,40-50,40.0,50.0,45.0,5.0,1602,5504,4905637
290,,healthy,,120.0,170.0,23.34,22-25,22.0,25.0,,2.0,20972,23457,5166998
20,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,5446,8524,4510423
15,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,1.0,5446,8524,4510423
50,narcolepsy patients,patients,,25.0,25.0,35.0,20-50,20.0,50.0,30.0,,18010,20627,6616568
50,,healthy,,25.0,25.0,40.0,25-60,25.0,60.0,45.0,,18010,20627,6616568
20,healthy,patients,group A,10.0,10.0,25.0,20-30,20.0,30.0,25.0,9.0,35105,38953,3837187
15,,healthy,group B,8.0,7.0,35.0,30-40,30.0,40.0,35.0,9.0,35105,38953,3837187
14,NEDA,patients,EDA,6.0,8.0,,,,,,6.0,17912,19641,7973271
16,,healthy,EDA,,,,,,,,6.0,17912,19641,7973271
28,healthy,participants,male,14.0,14.0,30.0,20-40,20.0,40.0,28.0,4.0,10949,13839,3280593
30,patients,participants,female,0.0,30.0,45.0,35-55,35.0,55.0,47.0,4.0,10949,13839,3280593
4,,healthy,,,,,,,,,3.0,49162,51127,8639080
328,,healthy,,,,,,,,,1.0,11159,13322,5318365
20,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,2.0,44045,46997,5711016
30,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,2.0,44045,46997,5711016
20,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,2.0,18253,20441,3217963
30,patients,patients,treatment,15.0,15.0,45.0,35-55,35.0,55.0,45.0,2.0,18253,20441,3217963
20,BD,patients,euthymic,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,25333,29217,8542033
15,MDD,patients,treatment-responsive,5.0,10.0,40.0,30-50,30.0,50.0,45.0,1.0,25333,29217,8542033
25,,healthy,control,15.0,10.0,30.0,20-40,20.0,40.0,35.0,1.0,25333,29217,8542033
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,3.0,26731,30547,4370397
15,,healthy,group2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,3.0,26731,30547,4370397
26,,healthy,,12.0,14.0,24.1,5.3,,,,,13900,16636,3628360
18,KLS,patients,,8.0,10.0,25.9,11.4,,,,,13900,16636,3628360
10,healthy,patients,group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,1.0,9010,12202,5603029
15,,healthy,group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,1.0,9010,12202,5603029
45,healthy,patients,high-blame,20.0,25.0,35.0,20-50,20.0,50.0,30.0,8.0,17770,21303,7745153
30,,healthy,low-blame,15.0,15.0,40.0,25-55,25.0,55.0,35.0,8.0,17770,21303,7745153
1,abacus expert,patients,expert,1.0,0.0,30.0,25-35,25.0,35.0,30.0,3.0,30921,32043,3344852
20,WD,patients,male,10.0,10.0,35.0,25-45,25.0,45.0,30.0,2.0,2938,6299,8413803
15,WD,patients,female,5.0,10.0,40.0,30-50,30.0,50.0,45.0,2.0,2938,6299,8413803
40,D-IBS,moxibustion,,9.0,6.0,47.5,41-53,41.0,53.0,,1.0,6687,9337,4301658
39,,healthy,,7.0,6.0,40.91,35-47,35.0,47.0,,1.0,6687,9337,4301658
1,CHR,patients,moderate/high-frequency cannabis use,0.0,1.0,,,,,,1.0,26471,29139,4640353
1,CHR,patients,low-use frequency and abstinent CHR,0.0,1.0,,,,,,1.0,26471,29139,4640353
1,schizophrenia,patients,former heavy users,,,,,,,,1.0,26471,29139,4640353
20,healthy,subjects,,10.0,10.0,27.3,20-36 years,20.0,36.0,,8.0,9337,10042,3653868
25,,healthy,,,,,,,,,,16158,19675,4558824
19,,healthy,,10.0,9.0,24.0,,,,,,16158,19675,4558824
50,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,5.0,44633,46492,4710636
60,,healthy,group B,30.0,30.0,35.0,25-45,25.0,45.0,35.0,5.0,44633,46492,4710636
19,,healthy,,,,,,,,,,37860,40754,6070629
10,healthy,patients,NOR,5.0,5.0,30.0,20-40,20.0,40.0,30.0,9.0,12113,15834,4082872
15,patients,patients,SD,8.0,7.0,35.0,25-45,25.0,45.0,35.0,9.0,12113,15834,4082872
12,patients,patients,Sham,6.0,6.0,32.0,22-42,22.0,42.0,32.0,9.0,12113,15834,4082872
20,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,,21353,25352,5171814
15,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,,21353,25352,5171814
27,,healthy,,,,,,,,,,56895,60060,8677754
27,,healthy,,,,,,,,,,56895,60060,8677754
50,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,2222,5071,8608892
60,patients,patients,Group B,30.0,30.0,35.0,25-45,25.0,45.0,35.0,2.0,2222,5071,8608892
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,1.0,41783,45666,7749513
30,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,50.0,1.0,41783,45666,7749513
50,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,7.0,71974,75734,6023115
30,,healthy,group B,15.0,15.0,45.0,40-50,40.0,50.0,45.0,7.0,71974,75734,6023115
8,healthy,patients,group 1,4.0,4.0,30.0,20-40,20.0,40.0,25.0,4.0,14617,16965,7662091
10,,healthy,group 2,6.0,4.0,45.0,35-55,35.0,55.0,50.0,4.0,14617,16965,7662091
15,healthy,patients,group1,8.0,7.0,35.0,25-45,25.0,45.0,35.0,2.0,29233,33190,8354930
20,,healthy,group2,10.0,10.0,40.0,30-50,30.0,50.0,40.0,2.0,29233,33190,8354930
50,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,1.0,1288,4421,3677130
30,patients,patients,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,1.0,1288,4421,3677130
20,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,19.0,34461,37681,4779536
15,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,19.0,34461,37681,4779536
68,,healthy,,,,,,,,,4.0,21565,23589,8741989
96,adolescent,sample,,,,,,,,,2.0,23090,24476,7779323
50,PTSD,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,1.0,1625,3942,5042442
50,,healthy,Group B,30.0,20.0,28.0,18-40,18.0,40.0,25.0,1.0,1625,3942,5042442
16,PPD,patients,,,,,,,,,6.0,6036,8526,7172032
16,,healthy,postpartum women,,,,,,,,6.0,6036,8526,7172032
50,healthy,patients,Group A,20.0,30.0,35.0,25-45,25.0,45.0,30.0,3.0,5194,8201,8833229
40,,healthy,Group B,15.0,25.0,42.0,30-55,30.0,55.0,40.0,3.0,5194,8201,8833229
14,,healthy,,,,,,,,,,6387,8173,3182403
12,,healthy,,,,,,,,,,6387,8173,3182403
20,tinnitus,patients,group 1,10.0,10.0,45.0,30-60,30.0,60.0,40.0,1.0,2141,5500,5675730
15,,healthy,group 2,8.0,7.0,35.0,25-45,25.0,45.0,30.0,1.0,2141,5500,5675730
50,healthy,patients,group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,,48513,52395,5701148
40,,healthy,group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,,48513,52395,5701148
50,MS,patients,Group A,20.0,30.0,35.0,25-45,25.0,45.0,30.0,2.0,2734,6295,8090767
40,MS,patients,Group B,15.0,25.0,40.0,30-50,30.0,50.0,35.0,2.0,2734,6295,8090767
30,,healthy,Group C,10.0,20.0,30.0,20-40,20.0,40.0,25.0,2.0,2734,6295,8090767
10,healthy,patients,Group A,5.0,5.0,30.0,20-40,20.0,40.0,30.0,5.0,3617,6796,2911396
15,patients,patients,Group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,5.0,3617,6796,2911396
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,2.0,13793,16335,7336138
60,,healthy,group2,30.0,30.0,35.0,25-45,25.0,45.0,35.0,2.0,13793,16335,7336138
22,CU,patients,,13.0,9.0,24.95,3.56,18.0,24.0,24.0,,10772,14712,8062355
21,,healthy,,12.0,9.0,24.24,4.11,,,,,10772,14712,8062355
50,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,3.0,1815,4865,4061064
30,patients,patients,ADHD,15.0,15.0,25.0,18-35,18.0,35.0,25.0,3.0,1815,4865,4061064
20,,healthy,,10.0,10.0,,,,,,,7970,9377,3214046
5,congenital blindness,patients,early-blind,3.0,2.0,25.0,20-30,20.0,30.0,25.0,15.0,37846,40856,3847124
5,late-blind,patients,late-blind,2.0,3.0,40.0,35-45,35.0,45.0,40.0,15.0,37846,40856,3847124
20,T2DM,patients,T2DM,10.0,10.0,55.0,40-70,40.0,70.0,57.0,15.0,20973,22555,8716545
20,,healthy,HC,10.0,10.0,60.0,45-75,45.0,75.0,62.0,15.0,20973,22555,8716545
50,healthy,patients,group1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,3.0,48505,52385,7502837
30,,healthy,group2,15.0,15.0,45.0,40-50,40.0,50.0,45.0,3.0,48505,52385,7502837
22,healthy,patients,early bilinguals,10.0,12.0,35.0,25-45,25.0,45.0,32.0,15.0,27533,29272,7314931
18,patients,patients,late bilinguals,8.0,10.0,40.0,30-50,30.0,50.0,38.0,15.0,27533,29272,7314931
17,,healthy,,6.0,11.0,26.06,18-46,18.0,46.0,,,7768,8142,3864104
19,,healthy,,,,,,,,,1.0,13619,16652,3533380
40,Chinese faces,male,Chinese faces,40.0,0.0,,,,,,1.0,7414,10986,4725371
40,Chinese faces,female,Chinese faces,0.0,40.0,,,,,,1.0,7414,10986,4725371
1,patient,patients,SYMPT,1.0,0.0,35.0,25-45,25.0,45.0,35.0,2.0,15741,17613,6879998
1,patient,patients,ASYMPT,1.0,0.0,40.0,30-50,30.0,50.0,40.0,2.0,15741,17613,6879998
1,autism,patients,autistic children,0.0,1.0,,,,,,,5458,6477,2568959
20,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,3.0,2505,6323,5517483
15,patients,patients,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,3.0,2505,6323,5517483
50,schizophrenia,patients,group 1,25.0,25.0,35.0,25-45,25.0,45.0,30.0,1.0,28639,30132,4480149
30,,healthy,group 2,15.0,15.0,28.0,20-35,20.0,35.0,25.0,1.0,28639,30132,4480149
20,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,1.0,29917,31632,3901730
15,patients,patients,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,1.0,29917,31632,3901730
6,healthy,patients,group1,3.0,3.0,30.0,20-40,20.0,40.0,30.0,2.0,33240,36391,2625448
8,,healthy,group2,4.0,4.0,45.0,35-55,35.0,55.0,45.0,2.0,33240,36391,2625448
2,,healthy,low DTC,1.0,1.0,65.0,60-70,60.0,70.0,65.0,4.0,47936,51843,7550687
3,patients,patients,high DTC,2.0,1.0,70.0,65-75,65.0,75.0,70.0,4.0,47936,51843,7550687
20,ADHD,patients,TD,10.0,10.0,25.0,20-30,20.0,30.0,25.0,3.0,6388,10327,6382150
15,,healthy,HC,8.0,7.0,28.0,25-35,25.0,35.0,28.0,3.0,6388,10327,6382150
6215,,healthy,,,,,,,,,1.0,37790,39420,4975911
100,healthy,patients,group1,50.0,50.0,35.0,20-50,20.0,50.0,30.0,,38089,40915,6008384
80,patients,patients,group2,40.0,40.0,45.0,30-60,30.0,60.0,50.0,,38089,40915,6008384
20,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,,2312,4907,5113676
15,,healthy,group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,,2312,4907,5113676
27,severe OSAS,patients,,,,,,,,,10.0,17402,21148,4010762
16,OSAS,patients,newly diagnosed,,,,,,,,10.0,17402,21148,4010762
36,OSAS,patients,,,,,,,,,10.0,17402,21148,4010762
17,OSAS,patients,treatment-nave,,,,,,,,10.0,17402,21148,4010762
50,depressive patients,patients,depressive patients,25.0,25.0,40.0,30-50,30.0,50.0,40.0,,18653,22516,4331395
50,,healthy,healthy,25.0,25.0,35.0,25-45,25.0,45.0,35.0,,18653,22516,4331395
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,3.0,1390,4403,4260673
15,,healthy,group2,8.0,7.0,45.0,40-50,40.0,50.0,45.0,3.0,1390,4403,4260673
2,T2DM patients,patients,subgroup 1,10.0,8.0,45.0,30-60,30.0,60.0,42.0,1.0,8165,10316,5281680
1,,healthy,control,5.0,7.0,50.0,40-60,40.0,60.0,52.0,1.0,8165,10316,5281680
32,MDD,patients,"first-episode, right-handed treatment-naive adults",,,,,,,,,5600,8653,6086096
30,,healthy,,,,,,,,,,5600,8653,6086096
50,healthy,patients,group1,20.0,30.0,35.0,20-50,20.0,50.0,30.0,4.0,2705,5053,4145656
40,,healthy,group2,15.0,25.0,45.0,30-60,30.0,60.0,40.0,4.0,2705,5053,4145656
1,healthy,patients,group1,5.0,7.0,30.0,20-40,20.0,40.0,25.0,1.0,5746,7991,6175971
2,patients,patients,group2,3.0,4.0,45.0,40-50,40.0,50.0,47.0,1.0,5746,7991,6175971
20,healthy,patients,group1,10.0,10.0,30.0,20-40,20.0,40.0,30.0,4.0,10923,14676,3648477
15,,healthy,group2,8.0,7.0,35.0,25-45,25.0,45.0,35.0,4.0,10923,14676,3648477
20,UHL-SN,patients,children,10.0,10.0,8.0,6-10,6.0,10.0,8.0,1.0,9221,11579,3971169
20,,healthy,children,10.0,10.0,8.0,6-10,6.0,10.0,8.0,1.0,9221,11579,3971169
1,healthy,patients,group1,10.0,15.0,35.0,20-50,20.0,50.0,30.0,,18909,22724,2667181
2,,healthy,group2,5.0,8.0,45.0,30-60,30.0,60.0,40.0,,18909,22724,2667181
10,,healthy,volunteers,5.0,5.0,30.0,20-40,20.0,40.0,30.0,,11302,12797,3986373
8,patients,patients,participants,4.0,4.0,45.0,40-50,40.0,50.0,45.0,,11302,12797,3986373
